latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.622143,-58.40909,19.0,-10800,America/Argentina/Buenos_Aires,-03

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),wind_direction_10m_dominant (°)
2018-09-08,1,17.6,13.3,14.7,13.4,8.7,10.7,0.00,0.00,113
2018-09-09,2,15.6,12.6,13.8,12.5,8.7,10.1,0.00,0.00,105
2018-09-10,51,16.1,12.8,14.0,13.3,9.7,10.8,0.80,0.80,98
2018-09-11,2,17.2,12.1,14.7,15.5,9.7,12.4,0.00,0.00,69
2018-09-12,53,15.4,12.7,14.2,14.6,10.6,12.2,2.70,2.70,70
2018-09-13,3,19.0,10.8,14.3,19.1,8.5,12.9,0.00,0.00,126
2018-09-14,51,18.0,12.5,14.7,17.1,11.0,13.7,0.30,0.30,120
2018-09-15,53,17.8,13.3,15.6,18.1,12.4,15.2,4.90,4.90,120
2018-09-16,63,19.5,15.1,16.8,20.1,14.2,16.6,14.30,14.30,63
2018-09-17,51,20.2,13.4,16.6,22.5,13.4,17.4,0.60,0.60,69
2018-09-18,63,21.3,14.7,17.5,22.0,11.2,17.4,6.20,6.20,41
2018-09-19,63,19.6,11.1,15.3,16.6,8.8,12.9,8.90,8.90,248
2018-09-20,2,19.5,10.1,15.6,17.8,8.3,13.9,0.00,0.00,2
2018-09-21,1,25.2,15.5,19.4,26.6,12.9,19.0,0.00,0.00,346
2018-09-22,63,25.1,18.9,20.8,25.3,19.2,21.3,20.50,20.50,8
2018-09-23,1,22.1,14.9,18.4,19.2,13.1,16.9,0.00,0.00,135
2018-09-24,1,19.9,10.8,16.0,20.5,7.8,14.5,0.00,0.00,141
2018-09-25,3,19.4,14.7,17.2,19.0,12.8,15.5,0.00,0.00,88
2018-09-26,51,21.6,15.4,18.2,20.4,13.3,17.2,0.40,0.40,121
2018-09-27,55,17.4,14.9,16.3,14.8,11.0,13.3,3.70,3.70,98
2018-09-28,53,21.0,16.0,18.2,20.8,13.3,16.8,1.10,1.10,60
2018-09-29,65,21.3,16.2,18.8,22.7,12.4,18.6,56.30,56.30,100
2018-09-30,51,19.8,13.2,17.2,21.0,8.7,16.3,0.50,0.50,126
2018-10-01,51,14.4,8.6,12.3,9.8,5.6,8.1,0.40,0.40,190
2018-10-02,1,15.5,4.4,10.9,15.2,1.7,8.6,0.00,0.00,312
2018-10-03,2,20.6,8.3,14.7,18.0,5.2,12.0,0.00,0.00,285
2018-10-04,1,18.7,8.2,14.0,17.4,4.7,11.6,0.00,0.00,211
2018-10-05,1,16.1,8.7,12.6,16.8,5.2,10.7,0.00,0.00,112
2018-10-06,1,19.2,11.7,15.4,18.4,9.2,13.7,0.00,0.00,40
2018-10-07,0,20.4,14.6,17.7,21.1,12.8,16.7,0.00,0.00,27
2018-10-08,63,26.0,18.0,21.2,29.1,17.3,22.0,7.80,7.80,10
2018-10-09,61,21.8,13.9,18.2,19.4,9.9,15.7,2.30,2.30,190
2018-10-10,2,19.4,9.4,14.7,16.4,5.6,10.9,0.00,0.00,190
2018-10-11,53,15.3,10.8,13.2,12.5,6.6,9.7,0.90,0.90,100
2018-10-12,53,16.3,11.6,13.6,14.8,9.4,11.9,1.70,1.70,109
2018-10-13,3,21.7,8.4,15.4,21.9,6.3,14.4,0.00,0.00,271
2018-10-14,0,24.0,13.2,18.4,22.7,10.7,16.6,0.00,0.00,319
2018-10-15,0,25.4,14.2,19.8,24.6,12.0,18.4,0.00,0.00,335
2018-10-16,0,24.6,17.4,20.6,26.0,16.9,20.4,0.00,0.00,34
2018-10-17,51,26.6,18.0,21.6,29.3,19.2,23.2,0.80,0.80,94
2018-10-18,3,24.2,17.1,19.6,25.2,13.4,18.8,0.00,0.00,121
2018-10-19,3,21.4,12.1,16.3,19.4,8.3,13.0,0.00,0.00,125
2018-10-20,55,17.3,13.4,15.8,15.1,10.9,12.8,5.10,5.10,75
2018-10-21,51,19.1,14.9,17.1,18.8,11.8,15.4,1.20,1.20,50
2018-10-22,51,23.1,13.7,18.3,23.3,13.5,17.7,0.70,0.70,168
2018-10-23,51,17.9,11.3,14.8,15.1,7.3,11.2,0.10,0.10,118
2018-10-24,63,15.7,12.1,14.1,14.1,8.5,11.1,7.90,7.90,84
2018-10-25,3,20.7,11.8,16.6,19.7,9.7,15.4,0.00,0.00,152
2018-10-26,53,19.2,13.0,16.2,18.6,11.4,15.2,2.40,2.40,136
2018-10-27,51,19.4,12.5,16.4,20.1,10.9,15.6,0.50,0.50,107
2018-10-28,3,21.4,14.0,18.2,21.4,13.7,17.5,0.00,0.00,61
2018-10-29,1,24.9,17.3,20.8,24.6,16.6,20.0,0.00,0.00,28
2018-10-30,63,20.7,16.2,18.8,19.8,15.6,18.4,13.40,13.40,3
2018-10-31,51,20.8,13.0,17.0,19.6,9.9,15.2,1.00,1.00,189
2018-11-01,2,17.1,8.0,12.7,16.6,4.6,10.1,0.00,0.00,133
2018-11-02,61,19.2,13.4,16.0,17.8,9.6,13.2,4.50,4.50,77
2018-11-03,61,24.0,15.1,19.2,26.4,13.7,19.8,2.20,2.20,59
2018-11-04,1,24.5,16.1,20.7,25.3,16.6,20.7,0.00,0.00,39
2018-11-05,51,24.2,18.8,21.1,27.0,17.3,21.1,0.10,0.10,25
2018-11-06,61,24.9,16.0,20.4,25.1,12.1,20.0,2.40,2.40,127
2018-11-07,2,20.7,12.6,17.4,19.8,9.7,15.2,0.00,0.00,110
2018-11-08,1,25.4,16.1,21.0,26.9,12.7,20.3,0.00,0.00,39
2018-11-09,1,29.6,22.0,25.6,33.2,21.8,26.8,0.00,0.00,5
2018-11-10,63,26.1,19.7,22.0,26.9,18.9,22.2,10.90,10.90,86
2018-11-11,53,24.0,19.3,21.8,26.1,19.1,22.5,1.70,1.70,97
2018-11-12,65,25.8,21.2,23.0,26.5,21.6,24.1,41.50,41.50,55
2018-11-13,65,26.9,18.8,22.3,29.1,17.6,23.7,64.90,64.90,223
2018-11-14,1,25.0,15.8,20.2,22.7,11.7,17.7,0.00,0.00,266
2018-11-15,1,27.1,16.5,21.5,28.6,12.8,20.7,0.00,0.00,241
2018-11-16,61,19.5,11.2,16.1,17.3,6.9,13.0,5.40,5.40,110
2018-11-17,61,24.4,17.3,20.4,26.0,15.7,19.7,3.60,3.60,356
2018-11-18,0,22.6,12.9,18.1,21.1,9.6,16.0,0.00,0.00,236
2018-11-19,0,25.2,14.6,20.4,25.5,12.1,19.0,0.00,0.00,336
2018-11-20,0,26.7,17.2,22.4,26.9,15.6,21.4,0.00,0.00,351
2018-11-21,0,29.1,20.0,24.9,31.2,19.0,24.9,0.00,0.00,355
2018-11-22,55,28.4,14.8,22.7,29.9,11.3,22.1,4.50,4.50,184
2018-11-23,51,20.6,13.1,16.7,17.7,9.0,13.2,0.40,0.40,149
2018-11-24,3,22.8,14.4,18.0,22.9,11.3,16.3,0.00,0.00,170
2018-11-25,3,23.3,12.1,18.5,23.0,10.8,18.0,0.00,0.00,65
2018-11-26,3,24.5,18.6,22.1,24.0,19.1,21.9,0.00,0.00,33
2018-11-27,53,21.9,20.0,20.9,21.3,16.9,19.1,2.70,2.70,79
2018-11-28,53,21.6,18.2,19.8,20.6,16.6,18.1,2.50,2.50,107
2018-11-29,51,22.8,15.9,19.4,22.8,14.3,18.4,1.90,1.90,128
2018-11-30,51,22.6,18.2,20.4,24.5,18.7,21.3,1.40,1.40,89
2018-12-01,53,19.1,13.1,16.5,17.7,8.6,12.1,2.10,2.10,186
2018-12-02,3,19.1,9.1,14.5,18.3,6.1,12.0,0.00,0.00,192
2018-12-03,1,25.9,12.9,19.6,23.4,8.2,16.2,0.00,0.00,273
2018-12-04,1,21.1,13.6,17.7,22.8,11.0,16.4,0.00,0.00,115
2018-12-05,51,23.7,13.0,18.3,24.0,10.7,17.0,0.10,0.10,127
2018-12-06,3,20.7,13.1,16.4,20.1,9.4,13.7,0.00,0.00,136
2018-12-07,1,20.9,11.8,17.0,21.9,9.6,15.9,0.00,0.00,88
2018-12-08,0,25.5,15.9,20.8,23.3,13.6,19.1,0.00,0.00,9
2018-12-09,61,28.3,19.8,22.9,27.7,18.3,22.1,2.70,2.70,342
2018-12-10,1,27.4,16.9,22.6,31.2,17.7,23.9,0.00,0.00,14
2018-12-11,63,26.7,20.4,23.3,29.2,21.4,24.0,12.90,12.90,15
2018-12-12,3,27.6,18.5,22.5,31.0,19.5,23.4,0.00,0.00,86
2018-12-13,65,21.2,16.6,18.8,18.9,12.0,15.7,82.00,82.00,82
2018-12-14,63,25.1,18.1,21.3,24.9,15.2,20.7,7.90,7.90,245
2018-12-15,1,24.7,14.2,20.3,25.7,12.6,19.6,0.00,0.00,326
2018-12-16,1,27.6,19.3,23.5,31.1,18.8,24.9,0.00,0.00,2
2018-12-17,65,24.8,17.2,21.6,28.0,15.4,22.3,25.40,25.40,129
2018-12-18,51,21.8,15.5,18.7,22.0,12.4,17.2,0.20,0.20,123
2018-12-19,53,23.7,18.6,21.5,26.3,19.3,22.7,2.90,2.90,50
2018-12-20,53,24.7,20.1,22.5,28.1,22.5,25.1,2.40,2.40,21
2018-12-21,51,25.7,17.8,21.7,26.3,17.2,22.0,0.30,0.30,237
2018-12-22,3,26.0,17.8,21.7,27.1,18.1,22.6,0.00,0.00,169
2018-12-23,0,26.4,19.9,23.4,30.3,21.3,25.3,0.00,0.00,28
2018-12-24,0,27.6,21.6,24.8,31.5,22.9,26.7,0.00,0.00,35
2018-12-25,0,27.7,22.2,25.0,30.7,23.5,26.8,0.00,0.00,54
2018-12-26,1,28.6,23.4,26.0,32.7,25.1,28.4,0.00,0.00,71
2018-12-27,51,29.4,24.4,26.6,32.5,25.7,29.4,0.10,0.10,18
2018-12-28,3,28.3,21.6,25.1,31.6,23.3,27.0,0.00,0.00,109
2018-12-29,53,28.3,20.9,26.1,32.9,22.2,29.5,1.60,1.60,73
2018-12-30,65,27.7,20.6,24.0,30.2,16.6,24.1,38.50,38.50,206
2018-12-31,1,24.7,19.8,22.4,25.2,18.1,21.6,0.00,0.00,78
2019-01-01,63,29.0,23.2,25.8,34.6,24.2,28.9,5.30,5.30,49
2019-01-02,65,30.2,22.5,25.9,36.1,25.2,30.0,30.00,30.00,316
2019-01-03,51,23.5,16.5,20.3,23.8,12.9,19.1,0.10,0.10,182
2019-01-04,0,26.3,18.2,22.4,29.8,17.0,23.0,0.00,0.00,349
2019-01-05,1,27.4,20.8,24.5,28.7,21.2,25.4,0.00,0.00,19
2019-01-06,61,29.7,22.0,25.5,32.8,24.3,27.6,4.50,4.50,339
2019-01-07,63,24.7,21.5,22.9,27.2,23.3,24.9,6.20,6.20,228
2019-01-08,53,28.7,21.2,25.2,33.6,21.9,27.3,0.90,0.90,356
2019-01-09,63,28.5,19.8,24.7,29.8,21.3,26.3,13.30,13.30,169
2019-01-10,63,21.6,15.5,19.2,21.0,13.1,18.2,12.20,12.20,160
2019-01-11,1,22.5,12.7,18.4,23.4,11.0,17.4,0.00,0.00,123
2019-01-12,2,26.1,20.0,23.0,29.8,20.0,24.2,0.00,0.00,55
2019-01-13,61,24.5,21.8,22.8,25.9,22.8,24.6,7.70,7.70,94
2019-01-14,61,25.7,18.4,22.7,29.5,19.3,24.5,2.90,2.90,121
2019-01-15,63,25.0,19.9,22.4,27.2,21.6,24.2,11.90,11.90,127
2019-01-16,3,27.1,16.3,22.3,32.4,17.5,25.0,0.00,0.00,265
2019-01-17,51,23.8,16.8,20.3,26.9,13.1,18.1,0.40,0.40,139
2019-01-18,51,22.2,14.7,18.3,22.3,12.3,16.6,1.50,1.50,144
2019-01-19,51,22.6,15.3,19.6,24.1,16.0,19.9,1.00,1.00,100
2019-01-20,2,23.4,19.2,21.3,26.3,18.5,21.4,0.00,0.00,51
2019-01-21,2,27.6,19.9,23.8,30.6,19.8,24.8,0.00,0.00,4
2019-01-22,51,30.1,22.2,26.3,33.9,23.7,29.0,0.30,0.30,355
2019-01-23,65,26.0,20.8,23.9,29.1,21.9,25.2,13.30,13.30,102
2019-01-24,2,28.0,22.5,25.0,32.7,22.8,26.6,0.00,0.00,72
2019-01-25,63,25.7,22.1,23.6,28.9,22.5,25.4,27.50,27.50,42
2019-01-26,51,30.0,21.5,25.7,37.1,24.8,30.5,0.10,0.10,106
2019-01-27,3,28.6,23.2,26.1,34.8,25.8,30.3,0.00,0.00,94
2019-01-28,55,32.8,25.5,28.4,38.8,30.4,33.6,2.00,2.00,350
2019-01-29,63,33.7,25.1,29.1,38.9,28.6,33.8,8.90,8.90,346
2019-01-30,63,30.5,24.4,26.7,33.1,26.9,29.6,8.50,8.50,298
2019-01-31,2,26.5,18.9,23.9,29.7,17.5,25.2,0.00,0.00,110
2019-02-01,51,29.9,23.2,26.6,35.5,26.8,30.8,0.50,0.50,317
2019-02-02,51,24.7,17.6,22.1,27.1,14.8,20.5,0.50,0.50,152
2019-02-03,2,23.7,15.0,19.7,23.8,11.6,17.9,0.00,0.00,130
2019-02-04,3,24.8,18.7,21.7,25.2,19.5,22.0,0.00,0.00,68
2019-02-05,0,25.4,19.2,23.0,27.4,20.0,23.7,0.00,0.00,61
2019-02-06,1,27.7,21.1,24.5,29.3,22.4,25.4,0.00,0.00,46
2019-02-07,2,29.5,22.8,25.9,31.2,23.9,27.4,0.00,0.00,40
2019-02-08,51,31.8,23.7,26.8,34.0,26.8,29.3,0.40,0.40,31
2019-02-09,63,31.0,22.8,26.4,35.4,26.4,30.2,5.50,5.50,322
2019-02-10,51,32.6,23.5,28.0,36.5,27.1,31.2,0.30,0.30,342
2019-02-11,63,27.0,16.6,21.3,30.4,13.6,20.4,18.30,18.30,171
2019-02-12,1,20.8,12.7,16.8,19.3,8.6,14.3,0.00,0.00,184
2019-02-13,51,21.9,15.9,19.0,22.0,15.5,18.5,0.10,0.10,30
2019-02-14,63,22.1,18.0,19.7,22.5,18.5,20.3,7.70,7.70,80
2019-02-15,1,25.7,16.6,21.4,29.7,17.0,23.2,0.00,0.00,91
2019-02-16,0,26.5,18.0,22.9,28.6,19.1,24.4,0.00,0.00,64
2019-02-17,0,27.8,22.0,24.5,31.5,23.0,26.6,0.00,0.00,48
2019-02-18,51,29.0,22.9,26.0,32.5,23.5,27.5,0.20,0.20,14
2019-02-19,51,33.0,23.7,28.1,37.1,25.3,31.0,0.40,0.40,323
2019-02-20,1,34.7,24.8,29.7,37.5,27.3,32.2,0.00,0.00,325
2019-02-21,1,32.0,25.8,28.4,34.8,25.1,30.7,0.00,0.00,41
2019-02-22,63,32.1,23.7,28.4,36.3,27.6,31.2,3.00,3.00,355
2019-02-23,63,26.7,20.9,23.7,30.5,22.9,27.1,23.00,23.00,165
2019-02-24,51,22.7,17.4,20.2,24.6,15.5,19.3,0.10,0.10,170
2019-02-25,51,20.6,13.5,17.1,20.1,10.1,14.6,0.10,0.10,186
2019-02-26,0,19.6,11.0,15.8,16.9,8.0,13.2,0.00,0.00,219
2019-02-27,51,25.0,13.8,19.1,23.6,10.4,17.1,0.50,0.50,309
2019-02-28,51,23.6,13.8,18.9,24.8,12.2,18.5,0.40,0.40,148
2019-03-01,51,29.6,19.3,23.9,28.3,18.0,23.0,0.10,0.10,346
2019-03-02,53,24.2,16.0,20.4,24.5,13.5,19.6,0.90,0.90,201
2019-03-03,2,25.2,18.9,21.7,24.8,17.9,21.3,0.00,0.00,55
2019-03-04,63,24.7,20.5,22.0,25.8,20.7,23.1,43.50,43.50,20
2019-03-05,0,25.5,17.9,21.8,29.0,19.3,24.1,0.00,0.00,68
2019-03-06,51,27.7,20.5,24.2,33.4,22.9,27.3,0.50,0.50,17
2019-03-07,65,28.8,22.5,25.0,33.8,26.1,28.5,63.30,63.30,343
2019-03-08,63,22.5,14.8,19.1,25.6,10.6,16.9,3.90,3.90,157
2019-03-09,3,20.4,11.9,16.2,19.1,7.2,13.6,0.00,0.00,153
2019-03-10,51,21.2,15.5,18.5,20.6,14.2,17.6,0.20,0.20,110
2019-03-11,3,22.0,17.8,19.9,22.5,16.1,19.1,0.00,0.00,75
2019-03-12,63,21.6,17.1,19.5,23.1,17.9,20.3,14.10,14.10,161
2019-03-13,51,22.1,16.7,18.9,21.8,16.7,18.4,0.50,0.50,199
2019-03-14,3,24.5,15.2,19.5,25.3,15.0,20.2,0.00,0.00,166
2019-03-15,53,23.6,18.5,20.9,23.8,19.4,21.4,1.70,1.70,115
2019-03-16,51,24.1,20.4,22.0,26.1,21.2,23.1,2.60,2.60,89
2019-03-17,61,24.0,20.7,22.2,26.6,22.3,24.0,4.90,4.90,83
2019-03-18,51,27.3,18.9,22.8,28.1,20.3,24.6,0.10,0.10,225
2019-03-19,61,20.8,14.1,17.1,20.3,12.6,14.6,1.80,1.80,157
2019-03-20,3,18.8,11.1,14.9,17.0,8.1,12.5,0.00,0.00,187
2019-03-21,3,18.4,10.7,15.0,18.4,8.3,13.5,0.00,0.00,111
2019-03-22,3,19.9,15.5,17.5,19.6,14.2,16.7,0.00,0.00,32
2019-03-23,1,22.9,15.4,19.2,22.2,15.4,18.8,0.00,0.00,352
2019-03-24,51,20.7,13.9,17.8,17.2,10.3,14.9,0.10,0.10,228
2019-03-25,51,17.7,10.5,14.5,15.5,7.9,11.8,0.20,0.20,182
2019-03-26,51,20.3,12.3,16.3,18.1,9.7,14.0,0.50,0.50,135
2019-03-27,1,20.5,12.8,17.2,20.6,10.9,16.2,0.00,0.00,105
2019-03-28,2,22.0,16.4,19.0,22.5,14.6,18.2,0.00,0.00,72
2019-03-29,53,23.3,18.6,20.7,25.4,17.2,21.0,0.90,0.90,68
2019-03-30,51,25.3,20.2,22.3,28.8,22.2,24.8,0.10,0.10,48
2019-03-31,1,26.3,18.4,22.3,28.9,19.9,24.0,0.00,0.00,83
2019-04-01,2,24.8,20.1,22.1,27.6,21.1,23.9,0.00,0.00,79
2019-04-02,51,29.7,21.2,24.8,32.2,23.0,27.1,0.30,0.30,323
2019-04-03,51,21.5,16.0,19.3,22.0,13.8,18.4,0.60,0.60,124
2019-04-04,63,27.7,15.9,20.6,28.4,11.9,19.4,2.70,2.70,265
2019-04-05,1,19.1,13.4,15.9,16.7,9.4,13.0,0.00,0.00,188
2019-04-06,2,19.4,12.4,16.4,19.5,11.8,15.8,0.00,0.00,358
2019-04-07,0,22.9,12.4,17.9,23.0,11.3,17.3,0.00,0.00,335
2019-04-08,0,24.4,14.2,19.2,25.8,13.4,19.1,0.00,0.00,349
2019-04-09,0,24.7,17.3,21.0,24.7,17.7,21.2,0.00,0.00,34
2019-04-10,53,24.3,18.2,21.2,25.5,18.9,21.6,0.90,0.90,5
2019-04-11,55,18.6,13.8,16.6,19.5,10.9,15.0,6.50,6.50,189
2019-04-12,2,18.6,13.1,16.1,17.3,11.6,14.8,0.00,0.00,19
2019-04-13,1,22.9,14.2,18.5,21.9,12.9,17.5,0.00,0.00,352
2019-04-14,53,25.2,16.8,20.7,26.7,15.7,21.0,1.00,1.00,330
2019-04-15,51,19.3,14.4,17.2,17.0,12.2,14.9,0.30,0.30,130
2019-04-16,1,19.9,12.9,16.6,19.6,10.5,15.4,0.00,0.00,83
2019-04-17,1,22.9,15.6,19.1,21.7,14.5,18.3,0.00,0.00,357
2019-04-18,2,24.1,15.5,19.7,23.5,14.6,19.0,0.00,0.00,344
2019-04-19,3,27.3,16.3,21.4,28.2,15.6,21.7,0.00,0.00,312
2019-04-20,2,21.2,14.8,18.1,20.8,12.2,16.2,0.00,0.00,164
2019-04-21,0,19.3,12.2,15.3,17.7,10.1,13.8,0.00,0.00,154
2019-04-22,1,19.8,11.5,15.2,17.1,9.3,13.3,0.00,0.00,134
2019-04-23,51,17.5,14.5,15.6,16.1,12.3,13.9,1.10,1.10,75
2019-04-24,51,19.2,13.0,16.3,17.8,11.8,14.9,0.10,0.10,115
2019-04-25,51,20.1,17.2,18.3,17.0,13.0,15.1,0.30,0.30,102
2019-04-26,63,18.1,16.6,17.4,18.0,14.0,15.6,39.60,39.60,103
2019-04-27,51,19.0,15.7,17.1,19.4,14.8,16.9,0.70,0.70,196
2019-04-28,3,21.5,13.1,17.1,21.3,12.8,17.3,0.00,0.00,300
2019-04-29,3,23.2,13.6,17.6,22.1,10.1,16.6,0.00,0.00,272
2019-04-30,3,15.8,11.5,13.5,12.8,8.1,10.6,0.00,0.00,149
2019-05-01,1,18.6,10.0,15.1,15.8,8.0,13.1,0.00,0.00,355
2019-05-02,2,22.7,14.4,18.1,21.9,10.6,15.8,0.00,0.00,329
2019-05-03,2,23.6,15.8,18.6,22.1,16.2,18.3,0.00,0.00,241
2019-05-04,63,18.9,16.6,17.6,17.9,14.8,16.2,8.00,8.00,101
2019-05-05,61,21.5,17.4,19.0,23.4,16.6,19.6,3.10,3.10,142
2019-05-06,51,18.9,12.3,15.9,17.4,9.4,14.2,0.30,0.30,147
2019-05-07,3,16.4,12.2,14.6,14.6,10.4,12.3,0.00,0.00,97
2019-05-08,61,17.7,14.5,16.0,16.6,12.5,14.6,1.50,1.50,81
2019-05-09,65,19.2,15.3,17.0,20.1,13.4,16.3,52.30,52.30,73
2019-05-10,3,18.6,13.3,15.7,14.7,9.2,12.9,0.00,0.00,252
2019-05-11,0,17.6,10.3,13.4,14.9,7.2,10.8,0.00,0.00,242
2019-05-12,0,20.1,10.3,14.9,18.4,8.0,13.1,0.00,0.00,321
2019-05-13,3,21.2,11.0,15.6,19.5,8.9,13.4,0.00,0.00,211
2019-05-14,3,15.0,7.9,12.1,12.3,4.2,9.0,0.00,0.00,125
2019-05-15,1,17.4,13.4,15.1,15.9,11.0,13.5,0.00,0.00,36
2019-05-16,2,19.7,15.4,17.3,19.3,14.5,16.4,0.00,0.00,36
2019-05-17,1,20.7,16.2,18.4,20.1,14.5,16.9,0.00,0.00,27
2019-05-18,55,21.9,17.2,19.1,22.4,15.8,18.8,2.30,2.30,7
2019-05-19,53,17.3,11.1,14.4,18.0,8.8,12.8,1.60,1.60,169
2019-05-20,63,15.9,12.4,14.0,12.3,8.9,10.8,12.20,12.20,129
2019-05-21,53,16.2,11.0,14.1,11.7,7.2,10.4,2.30,2.30,151
2019-05-22,3,16.5,10.3,12.5,15.2,6.2,9.8,0.00,0.00,169
2019-05-23,0,15.1,6.0,10.3,12.0,3.1,7.7,0.00,0.00,251
2019-05-24,0,17.8,6.8,11.9,15.6,4.0,9.3,0.00,0.00,295
2019-05-25,1,17.0,9.7,13.4,15.0,6.7,11.0,0.00,0.00,334
2019-05-26,51,17.9,12.8,15.0,17.7,10.7,13.7,0.10,0.10,344
2019-05-27,51,17.4,12.3,14.5,17.0,11.8,14.4,1.20,1.20,135
2019-05-28,3,15.9,9.8,12.8,15.5,8.5,12.1,0.00,0.00,192
2019-05-29,3,13.2,7.7,10.6,10.5,4.2,7.7,0.00,0.00,151
2019-05-30,53,13.5,10.3,11.9,9.7,7.7,8.5,0.80,0.80,107
2019-05-31,53,15.1,8.1,11.8,14.0,5.3,9.8,1.00,1.00,111
2019-06-01,51,16.8,12.4,14.1,16.1,11.4,13.1,0.80,0.80,346
2019-06-02,2,17.5,8.2,12.9,17.3,6.0,11.7,0.00,0.00,301
2019-06-03,1,18.1,10.3,13.7,17.0,8.1,12.2,0.00,0.00,287
2019-06-04,1,16.8,12.2,14.6,14.0,10.6,12.5,0.00,0.00,14
2019-06-05,1,17.7,13.0,15.4,15.0,9.0,12.1,0.00,0.00,6
2019-06-06,53,19.4,14.6,16.6,19.0,12.2,15.1,1.30,1.30,349
2019-06-07,61,15.8,9.3,13.3,16.2,5.3,10.5,4.30,4.30,233
2019-06-08,0,16.9,8.0,11.8,13.5,3.6,8.2,0.00,0.00,294
2019-06-09,51,17.2,9.6,13.8,16.0,6.6,11.5,0.10,0.10,360
2019-06-10,51,18.4,14.8,16.3,19.3,13.7,16.3,0.40,0.40,304
2019-06-11,63,16.6,12.3,14.8,15.9,9.6,12.8,10.00,10.00,94
2019-06-12,63,21.6,16.6,18.2,23.3,15.2,18.9,23.00,23.00,2
2019-06-13,63,18.4,15.1,16.8,19.8,13.5,16.6,8.90,8.90,99
2019-06-14,51,17.8,13.5,16.0,18.9,11.6,15.4,0.50,0.50,219
2019-06-15,63,14.7,11.4,13.1,12.4,7.5,9.7,17.80,17.80,138
2019-06-16,63,16.9,13.7,15.1,15.4,8.5,11.8,54.50,54.50,113
2019-06-17,63,17.5,12.7,15.4,17.7,12.9,15.1,33.10,33.10,14
2019-06-18,63,13.5,10.9,12.2,13.4,5.6,8.5,16.90,16.90,297
2019-06-19,3,15.5,9.8,12.7,10.8,5.4,7.5,0.00,0.00,271
2019-06-20,1,14.7,5.5,10.7,12.8,3.3,8.5,0.00,0.00,319
2019-06-21,3,16.2,11.3,13.8,15.1,8.9,12.0,0.00,0.00,1
2019-06-22,51,17.6,12.6,15.5,18.0,12.3,15.8,0.20,0.20,12
2019-06-23,53,21.0,13.4,17.7,21.1,13.5,18.1,2.60,2.60,297
2019-06-24,63,15.1,9.1,12.7,15.6,7.6,11.3,10.40,10.40,121
2019-06-25,63,13.2,6.4,9.6,9.8,0.6,3.9,10.90,10.90,236
2019-06-26,2,13.1,4.6,8.6,8.7,0.3,3.9,0.00,0.00,314
2019-06-27,1,12.9,7.6,10.3,8.9,2.0,5.6,0.00,0.00,354
2019-06-28,53,15.1,11.5,13.1,14.7,8.3,11.8,3.10,3.10,64
2019-06-29,53,14.2,11.3,12.5,12.2,8.5,10.4,2.70,2.70,166
2019-06-30,51,11.5,6.3,9.6,8.6,2.3,6.0,0.10,0.10,231
2019-07-01,0,11.1,2.2,7.0,6.7,-1.3,2.8,0.00,0.00,286
2019-07-02,3,14.2,7.5,9.8,10.1,2.0,4.8,0.00,0.00,284
2019-07-03,0,9.4,3.4,6.1,4.0,-2.2,0.9,0.00,0.00,248
2019-07-04,1,8.5,2.5,4.9,2.6,-2.7,-0.4,0.00,0.00,231
2019-07-05,3,8.8,1.5,4.8,3.3,-4.2,-0.4,0.00,0.00,227
2019-07-06,1,9.4,-0.7,4.5,5.4,-4.1,0.8,0.00,0.00,280
2019-07-07,1,10.3,3.9,7.1,6.7,0.3,3.5,0.00,0.00,343
2019-07-08,1,11.4,5.6,8.9,8.6,2.3,5.8,0.00,0.00,5
2019-07-09,2,13.9,7.7,11.2,12.6,5.6,8.9,0.00,0.00,19
2019-07-10,51,13.6,9.6,11.9,12.9,8.1,10.8,0.10,0.10,70
2019-07-11,63,14.2,8.4,11.2,12.3,6.4,9.3,13.10,13.10,117
2019-07-12,63,15.3,9.3,12.1,12.6,6.9,9.9,23.70,23.70,190
2019-07-13,3,10.8,6.0,7.9,8.8,3.4,5.7,0.00,0.00,176
2019-07-14,3,11.3,3.9,7.8,10.1,1.6,6.0,0.00,0.00,76
2019-07-15,53,14.4,6.4,9.8,11.4,4.3,7.8,2.20,2.20,243
2019-07-16,3,13.3,2.8,8.6,10.3,0.1,6.1,0.00,0.00,352
2019-07-17,1,14.5,9.0,11.7,11.1,5.0,8.0,0.00,0.00,9
2019-07-18,53,16.0,9.9,12.6,15.9,7.7,10.7,1.20,1.20,356
2019-07-19,3,16.3,7.9,12.5,16.0,6.4,11.6,0.00,0.00,51
2019-07-20,51,18.3,12.5,15.5,17.8,11.0,14.4,0.50,0.50,9
2019-07-21,63,22.7,12.8,18.4,19.9,9.0,15.6,24.10,24.10,354
2019-07-22,51,14.5,7.9,11.3,10.6,3.6,7.5,0.70,0.70,178
2019-07-23,51,10.6,7.1,8.6,7.1,3.1,5.2,0.50,0.50,164
2019-07-24,51,12.6,4.6,8.4,8.7,0.8,5.0,0.20,0.20,167
